ts,vault,vault_name,coin,delta_usd,szi,funding_rate
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,KAITO,-37.968736,-117644.1666666667,-1.2383e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,KAS,-18.6463,1156591.2083333333,1.25e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LAUNCHCOIN,49.226609,-1393528.1666666667,2.0682e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LAYER,-35.809659,-132386.625,-3.85335e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LINEA,-18.634085,-1504627.6666666667,-2.98529e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LINK,47.272617,-8648.8875,1.24035e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LTC,3.371735,-282.2516666667,5.2633e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MANTA,8.945333,206462.6625,-1.50081e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MAV,-4.509476,-65953.25,-6.93074e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MAVIA,6.350494,-268650.7583333334,1.25e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ME,-114.499771,-103503.275,-0.0001033889
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,EIGEN,-0.719452,4016.5920833333,6.3749e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BERA,-4.843637,9496.9666666667,1.0755e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LDO,-1.933357,13898.0791666667,6.3445e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HYPER,-50.336036,-361419.125,-2.88757e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,CELO,-48.344492,-174244.75,-4.61348e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ETC,16.026195,5845.4720833333,-7.0971e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,IP,125.656592,20740.2083333333,-4.57036e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,IO,-191.852528,-281560.6249999999,-8.43997e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MELANIA,33.792865,-1139915.0,1.17242e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,APEX,-37.981055,101860.75,1.21101e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ETH,75.042696,-85.5253583333,9.0951e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,FIL,0.486715,-36451.2875,4.188e-07
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,FTT,0.950095,-3836.1291666667,1.28315e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,FXS,-4.230559,10196.875,1.23492e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GAS,19.890915,-25375.7375,1.25e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GMX,-2.740265,-4.85375,-0.0022161968
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GOAT,-12.252734,-1062596.2083333333,-8.7351e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,IMX,12.949701,-84118.8666666667,1.21218e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HMSTR,-3.916234,30648856.041666668,1.2334e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GRIFFAIN,-16.192264,2530832.3333333335,1.25e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ETHFI,20.888864,-105586.7625,7.3988e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HBAR,-6.256982,227169.4166666667,6.5847e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GALA,3.930458,5488060.375,-2.505e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HEMI,-5.610954,295697.0,1.25e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ENS,-16.652939,3769.27875,1.16884e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ENA,-123.235265,-41913.0,-0.0002647502
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,FARTCOIN,6.192228,-54378.45,1.25e-05
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HYPE,6.726731,2059.1829166667,-3.551e-06
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GRASS,-138.655817,-121738.2666666666,-0.0001039621
2025-10-20 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MEME,63.087186,60403163.666666664,-2.47064e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MOODENG,271.696015,1040424.0416666666,-9.60786e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ONDO,-9.780345,-93830.4166666667,-6.1658e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MEW,23.594705,12815675.125,-4.03029e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MINA,-4.852022,160946.625,1.16636e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MNT,9.660784,-22098.1708333333,1.02898e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MOVE,-47.375486,-1014390.5833333334,-2.53398e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,NEO,3.345977,9814.2358333333,-2.8855e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,NEAR,0.814436,2567.9166666667,-5.4549e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MORPHO,33.885368,69545.3333333333,-1.06944e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,NOT,-2.154728,-23829574.125,-4.4661e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,NXPC,107.830808,347866.375,-3.69251e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,OM,299.459115,150736.9083333333,-0.0006946136
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,IO,-219.129444,-264301.8291666667,-0.0001037265
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LDO,0.971092,-2844.325,1.45049e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,STRK,-49.071048,-469590.15,-3.54509e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ME,-139.168852,-97719.5333333333,-0.0001349021
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ORDI,2.777311,-2602.80875,8.4066e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LINEA,-8.011479,-1114930.3333333333,-1.83295e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,OP,-17.301056,-210555.5375,-8.0672e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,NIL,-8.534678,581318.5,1.7362e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MAVIA,7.096848,-307700.1666666667,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MAV,-7.55137,13391.4166666667,0.0005967457
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MANTA,0.773377,222241.8416666666,-1.0371e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LTC,15.302937,-570.4758333333,1.18449e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LAYER,-29.433841,-118233.0416666667,-3.59399e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LINK,32.648099,-6455.425,1.15688e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MELANIA,34.349672,-1197814.8666666665,1.19129e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,LAUNCHCOIN,42.278863,-1081393.2083333333,2.37113e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,KAS,-19.878971,1250435.125,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,KAITO,-47.876688,-117894.875,-1.60104e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,JUP,102.182972,221329.75,-5.34738e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,JTO,-48.679491,-95673.125,-1.98271e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,IP,79.917107,20796.0291666667,-2.97802e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MEME,56.75938,59460889.541666664,-2.37749e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SAGA,-7.829934,587353.1250000001,4.5944e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SEI,-66.05149,-891090.0833333334,-1.61753e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PUMP,-13.762374,12496164.541666666,1.17405e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SOL,-9.336842,577.6258333333,3.5789e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SOPH,-350.841603,-6362706.791666667,-8.40529e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,STBL,8.716786,-245156.9583333333,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PAXG,54.271498,-42.6393333333,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SAND,-46.012045,-478588.8333333333,-1.90444e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SKY,0.932081,-962.75,0.0007171056
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SUI,2.094496,-13528.2291666667,2.3703e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SUSHI,-0.74365,12954.125,4.4958e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SYRUP,-10.208948,93966.7916666667,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,IOTA,15.690786,147810.875,-3.04e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SCR,12.490217,-249997.4,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,STX,-11.056572,-41811.3916666667,-2.56203e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PENGU,12.096914,-4644871.25,4.6851e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SUPER,-323.375511,-197924.9166666667,-0.0001716036
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,MERL,45.013831,77876.6666666667,-6.9075e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SPX,-18.511866,60729.1416666667,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PROMPT,-5.326043,-192085.0833333333,-1.33712e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PEOPLE,-6.711308,7961657.041666667,2.8345e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PNUT,-0.213512,-50468.1833333333,-1.3862e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,POL,1.88942,-34802.6666666667,1.13804e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,POLYX,4.81359,1517172.4583333333,-1.7083e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,POPCAT,13.87361,-671155.4166666666,5.5151e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PYTH,-10.430204,643935.375,5.7695e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,S,9.610099,139666.25,-1.71683e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,RUNE,10.295859,81870.4916666667,-6.3959e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,REZ,-160.604705,-3481569.75,-0.0001714245
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,RSR,77.665438,18665996.083333332,-2.98113e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PENDLE,-28.983718,30356.25,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PROVE,-119.616882,-41070.0,-0.0001536737
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,PURR,6.587673,-194214.9166666667,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,RENDER,-20.51782,41060.9958333333,8.1214e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,RESOLV,9.085077,155718.2916666667,-4.06855e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,SNX,15.408763,-32845.7625,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,INIT,63.928809,281966.75,-5.35781e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HYPE,-5.700211,1455.1383333333,4.3701e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,AVNT,3249.972508,118098.5416666667,-0.0017659932
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BABY,53.20836,2380110.875,-2.84222e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BANANA,-44.87887,-4295.3833333333,-3.50827e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BCH,-101.80689,-325.277875,-2.68948e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BERA,-6.908293,16493.075,8.9597e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ATOM,-71.781106,-15721.9920833333,-5.87254e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BLUR,36.62427,1273033.3333333333,-2.29029e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BLAST,119.831627,16666753.083333334,-0.0002009571
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BNB,22.425816,-187.2218333333,4.6079e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BOME,-1.788203,5496398.75,1.23308e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BRETT,1.769237,-71589.375,3.76197e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BSV,108.582294,5841.7029166667,-3.61612e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,CAKE,3.362537,-3888.8458333333,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BIO,2177.145993,880039.2083333334,-0.0011057607
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BTC,-69.425727,11.87455,2.2115e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ASTER,19.395566,-57730.9166666667,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ARB,7.866321,-283525.7375,3.5485e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,AR,-3.526971,1061.9275,3.5262e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,0G,-947.566884,-24069.8333333333,-0.0008395113
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,2Z,-11.884306,-278047.0833333333,-6.2379e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,AAVE,34.052336,-506.96,1.24061e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ACE,-6.36836,132500.77375,6.6338e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,AIXBT,-6.508155,462151.0,9.9136e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,BIGTIME,0.111914,-35058.3333333333,3.9497e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ALGO,-4.67326,96455.75,1.09308e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ALT,0.611532,-3906209.0,3.114e-07
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ANIME,1.54949,-1646765.7916666667,4.0321e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,APE,-18.589991,194159.9291666667,9.8428e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,APEX,-31.367912,110672.2083333333,1.00621e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ARK,-15.581902,-142915.4583333333,-1.41053e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ADA,0.222246,-25781.5833333333,4.424e-07
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,AI16Z,3.763961,-235120.9208333333,1.12338e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,INJ,2.335983,-1486.6708333333,7.3725e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,COMP,-2.926166,507.3975,6.5153e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,FXS,-0.685266,3741.8666666667,5.5688e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GALA,4.105025,5951489.958333333,-2.7553e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GAS,16.345358,-24243.85,1.0885e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GMT,-7.349709,-1566478.5,-7.1088e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GMX,0.108387,1025.3058333333,-5.763e-07
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GOAT,-31.708129,-1137488.875,-2.20841e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,FIL,-21.476901,-41377.9583333333,-1.40801e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,FARTCOIN,4.147363,-45655.55,1.03884e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GRASS,-151.92279,-140028.3208333333,-0.0001013447
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,CELO,-25.994024,-222639.25,-2.01216e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,IMX,14.68477,-112110.6458333334,1.03136e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HEMI,-8.870173,406529.0,1.50523e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HBAR,-14.259836,315114.7083333333,1.08131e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HMSTR,-3.591527,32698592.333333332,1.07531e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,DOGE,9.233104,-991401.3333333334,1.8665e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,HYPER,-40.098234,-368172.0833333333,-2.25025e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,EIGEN,-10.360407,30483.17875,1.29526e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,FTT,0.360474,-1504.8125,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ENS,-15.843899,4286.0070833333,9.8738e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,APT,63.686478,10486.8591666667,-7.77526e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,CFX,-2.491364,-719456.0833333334,-1.4036e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,DOT,3.919345,-10487.2125,4.9802e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,DYDX,28.791745,188657.2875000001,-1.92813e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,CHILLGUY,-3.677827,458623.5,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,DYM,-33.620396,-879751.8791666668,-1.41973e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,CRV,9.971494,-72842.7583333333,1.03908e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,DOOD,-148.836839,-2254313.0833333335,-0.0004170596
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ETC,6.142544,5680.8379166667,-2.961e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ETH,88.385505,-79.4988666667,1.18114e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ETHFI,20.306347,-105358.7958333333,7.4817e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,AVAX,-28.049427,-10808.6175,-5.5852e-06
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,FET,15.01423,-193659.8333333333,1.23976e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,GRIFFAIN,-12.631727,2042894.9166666667,1.25e-05
2025-10-21 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,ENA,-188.78633,-267496.75,-6.45216e-05
2025-10-22 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,RESOLV,-0.497154,-5886.5,-6.30685e-05
2025-10-22 00:00:00+00:00,0x31ca8395cf837de08b24da3f660e77761dfb974b,Strategy B,RENDER,6.029829,45585.7666666666,-2.1135e-06
